,loss,accuracy,val_loss,val_accuracy
33,0.6304864287376404,0.7650393843650818,0.5942807793617249,0.7909319996833801
34,0.5963480472564697,0.7796850204467773,0.5874449014663696,0.7959697842597961
35,0.5751423239707947,0.7850393652915955,0.5934735536575317,0.7921914458274841
36,0.5823603868484497,0.7833070755004883,0.5784949660301208,0.7984886765480042
37,0.5659605860710144,0.794960618019104,0.5557836294174194,0.8079345226287842
38,0.5583245158195496,0.7965354323387146,0.5619077682495117,0.8010075688362122
39,0.5537875890731812,0.7899212837219238,0.538561224937439,0.8091939687728882
40,0.5504656434059143,0.7937008142471313,0.5431192517280579,0.8173803687095642
41,0.5391868948936462,0.8036220669746399,0.5382933020591736,0.8091939687728882
42,0.525188148021698,0.8092913627624512,0.5192895531654358,0.8198992609977722
43,0.5190667510032654,0.8113386034965515,0.5116601586341858,0.8217884302139282
44,0.5041759014129639,0.813700795173645,0.5122289657592773,0.8249370455741882
45,0.514907717704773,0.8138582706451416,0.5113868117332458,0.8224181532859802
46,0.5076642632484436,0.8140157461166382,0.49859246611595154,0.8180100917816162
47,0.49479591846466064,0.8160629868507385,0.4905552566051483,0.8280856609344482
48,0.4816761016845703,0.8253543376922607,0.4821913540363312,0.8243073225021362
49,0.4810810983181,0.8225196599960327,0.5009927153587341,0.8167506456375122
50,0.472552627325058,0.8256692886352539,0.4755050837993622,0.8324937224388123
51,0.459242045879364,0.8348031640052795,0.467119425535202,0.8375315070152283
52,0.4487318992614746,0.8368504047393799,0.4607495069503784,0.8350126147270203
53,0.45106786489486694,0.8376377820968628,0.4656192660331726,0.8369017839431763
54,0.44717031717300415,0.8392125964164734,0.4554423391819,0.8413098454475403
55,0.43405115604400635,0.8433070778846741,0.4432167708873749,0.8413098454475403
56,0.4275696575641632,0.8433070778846741,0.4366869032382965,0.8488665223121643
57,0.4261661767959595,0.846929132938385,0.4649670124053955,0.8280856609344482
58,0.41826775670051575,0.8510236144065857,0.4551883935928345,0.8431990146636963
59,0.42597252130508423,0.8456692695617676,0.4285712242126465,0.8444584608078003
60,0.4244753420352936,0.8486614227294922,0.4523835778236389,0.8243073225021362
61,0.412805438041687,0.8497637510299683,0.41533252596855164,0.8564231991767883
62,0.3854407072067261,0.8645669221878052,0.4147211015224457,0.8551637530326843
63,0.3878026306629181,0.858110249042511,0.4410064220428467,0.8463476300239563
64,0.37462660670280457,0.8640944957733154,0.398553729057312,0.8608312606811523
65,0.37277087569236755,0.8669291138648987,0.3910205662250519,0.8658690452575684
66,0.37697741389274597,0.8637795448303223,0.41096624732017517,0.8633501529693604
67,0.37373170256614685,0.8674015998840332,0.38714322447776794,0.8664987683296204
68,0.3417898118495941,0.8825196623802185,0.3799755573272705,0.8690176606178284
69,0.344011515378952,0.8834645748138428,0.380142480134964,0.8633501529693604
70,0.3365953266620636,0.8825196623802185,0.3781962990760803,0.8677582144737244
71,0.32846930623054504,0.8834645748138428,0.36800616979599,0.8784634470939636
72,0.3370290696620941,0.882992148399353,0.36396658420562744,0.8753148317337036
73,0.33286547660827637,0.8782677054405212,0.3724532425403595,0.8759445548057556
74,0.3378247022628784,0.8818897604942322,0.391563355922699,0.8620907068252563
75,0.33587121963500977,0.8837795257568359,0.3676784634590149,0.8715365529060364
76,0.3181062340736389,0.8874015808105469,0.38659340143203735,0.8784634470939636
77,0.32213836908340454,0.8902361989021301,0.3514483571052551,0.8822417855262756
78,0.305290549993515,0.8902361989021301,0.35480135679244995,0.8753148317337036
79,0.3066040277481079,0.8944882154464722,0.3478001654148102,0.8803526163101196
80,0.29729244112968445,0.8946456909179688,0.36057788133621216,0.8740554451942444
81,0.29173755645751953,0.8965354561805725,0.33742454648017883,0.8904281854629517
82,0.28221115469932556,0.8946456909179688,0.3359844386577606,0.8860201239585876
83,0.2924084961414337,0.8970078825950623,0.3577645719051361,0.8828715085983276
84,0.2754192352294922,0.9045669436454773,0.3317127227783203,0.8891687393188477
85,0.28384485840797424,0.9017322659492493,0.36907994747161865,0.8803526163101196
86,0.2824563980102539,0.9033070802688599,0.33924001455307007,0.8828715085983276
87,0.2624099850654602,0.9099212884902954,0.3636339008808136,0.8784634470939636
88,0.27258801460266113,0.9042519927024841,0.34412798285484314,0.8803526163101196
89,0.2671736180782318,0.9053543210029602,0.328978568315506,0.8879092931747437
90,0.2556535005569458,0.9083464741706848,0.3417983651161194,0.8891687393188477
91,0.25784754753112793,0.9066141843795776,0.3175560235977173,0.8916876316070557
92,0.2357194423675537,0.9187401533126831,0.32145386934280396,0.8935768008232117
93,0.2514379322528839,0.9155905246734619,0.3111265003681183,0.8979848623275757
94,0.24617639183998108,0.9122834801673889,0.33289945125579834,0.8891687393188477
95,0.24084942042827606,0.9159055352210999,0.33789074420928955,0.8904281854629517
96,0.24843619763851166,0.909763753414154,0.3598293960094452,0.8778337240219116
97,0.22996282577514648,0.9181102514266968,0.32149454951286316,0.8942065238952637
98,0.23906365036964417,0.9140157699584961,0.32862406969070435,0.8910579085350037
99,0.22888228297233582,0.92094486951828,0.32468077540397644,0.9030226469039917
100,0.22534459829330444,0.92094486951828,0.3303358852863312,0.8967254161834717
101,0.2268371284008026,0.9212598204612732,0.3665052354335785,0.8897984623908997
102,0.21687360107898712,0.9242519736289978,0.3432600200176239,0.8916876316070557
103,0.211350217461586,0.9262992143630981,0.31969374418258667,0.8973551392555237
104,0.21676193177700043,0.9255118370056152,0.32377249002456665,0.8967254161834717
105,0.20608489215373993,0.9297637939453125,0.3222866952419281,0.8967254161834717
106,0.2108323872089386,0.9237795472145081,0.33117160201072693,0.8998740315437317
107,0.19889706373214722,0.9296063184738159,0.3449587821960449,0.8910579085350037
108,0.21228231489658356,0.9248818755149841,0.3313339948654175,0.8998740315437317
109,0.20144423842430115,0.9296063184738159,0.308808296918869,0.8998740315437317
110,0.1921367049217224,0.9318110346794128,0.3370455503463745,0.8992443084716797
111,0.18969309329986572,0.9354330897331238,0.3165782690048218,0.9074307084083557
112,0.20112943649291992,0.9305511713027954,0.3266441524028778,0.8960956931114197
113,0.19568154215812683,0.932125985622406,0.32974544167518616,0.8998740315437317
114,0.18516500294208527,0.9343307018280029,0.34276100993156433,0.8967254161834717
115,0.18976545333862305,0.9370078444480896,0.32913070917129517,0.9017632007598877
116,0.179466113448143,0.9365354180335999,0.3694067597389221,0.8998740315437317
117,0.18352662026882172,0.936850368976593,0.34869349002838135,0.9005037546157837
118,0.18356533348560333,0.9379527568817139,0.3337557315826416,0.9074307084083557
119,0.19251276552677155,0.9291338324546814,0.3210284113883972,0.9061712622642517
120,0.18474526703357697,0.9362204670906067,0.34580686688423157,0.9023929238319397
121,0.17229773104190826,0.9395275712013245,0.3383146822452545,0.9011334776878357
122,0.16008898615837097,0.9439370036125183,0.3330310583114624,0.9042820930480957
123,0.16327591240406036,0.9417322874069214,0.3224647343158722,0.9030226469039917
124,0.1673259437084198,0.9426771402359009,0.36170417070388794,0.8998740315437317
125,0.16270576417446136,0.9451968669891357,0.3720635771751404,0.9030226469039917
126,0.1714290827512741,0.9401574730873108,0.34639808535575867,0.9036523699760437
127,0.17383044958114624,0.9409449100494385,0.379223495721817,0.9023929238319397
128,0.17166149616241455,0.939685046672821,0.31758207082748413,0.9017632007598877
129,0.15804459154605865,0.9439370036125183,0.3291696012020111,0.9080604314804077
